Nom,Prenom,CodeEtudiant,CodeUE,Annee,Note
Valjean,Elizabeth,2221819,HAI374,2024-2025,18.0
Bonaparte,Florian,2221480,HAI690,2024-2025,18.3
Lefevre,James,2221396,HAI948,2024-2025,11.0
Rodriguez,Patricia,2221818,HAI912,2024-2025,17.3
Leroy,Michael,2221236,HAI283,2024-2025,12.7
Leroy,Luigi,2221703,HAI814,2024-2025,19.5
Gates,Dorian,2221416,HAI280,2024-2025,10.5
Valjean,John,2221620,HAI385,2024-2025,17.9
Bros,Patricia,2221590,HAI865,2024-2025,16.1
Dough,Nicolas,2221564,HAI745,2024-2025,18.9
Bros,Michael,2221225,HAI105,2024-2025,15.8
Williams,Dorian,2221667,HAI101,2024-2025,18.1
Davis,Elon,2221350,HAI835,2024-2025,19.6
Smith,Patricia,2221198,HAI647,2024-2025,18.2
Brown,Donald,2221368,HAI263,2024-2025,15.2
Rodriguez,Josselin,2221268,HAI966,2024-2025,18.2
Dough,Napoleon,2221419,HAI481,2024-2025,10.8
Gates,Patricia,2221283,HAI728,2024-2025,12.6
Bros,Josselin,2221878,HAI517,2024-2025,17.4
Leroux,Pio,2221886,HAI931,2024-2025,10.6
Johnson,Patricia,2221277,HAI682,2024-2025,14.6
Williams,Patricia,2221259,HAI926,2024-2025,11.8
Smith,Josselin,2221030,HAI463,2024-2025,13.4
Jones,Luigi,2221884,HAI218,2024-2025,19.3
Bourbon,Elon,2221866,HAI266,2024-2025,17.1
Trump,Linda,2221217,HAI813,2024-2025,11.5
Jameson,Michael,2221315,HAI861,2024-2025,18.9
Jameson,Luigi,2221600,HAI767,2024-2025,10.6
Gates,Josselin,2221970,HAI332,2024-2025,15.5
Trump,David,2221313,HAI771,2024-2025,16.4
Musk,Rayman,2221144,HAI806,2024-2025,13.1
Johnson,Josselin,2221702,HAI648,2024-2025,18.2
Williams,Josselin,2221154,HAI487,2024-2025,17.2
Leroux,Linda,2221036,HAI853,2024-2025,12.6
Martinez,Rayman,2221929,HAI886,2024-2025,15.2
Dough,Pio,2221985,HAI437,2024-2025,12.2
Leroux,David,2221893,HAI944,2024-2025,18.5
Martinez,Lebron,2221213,HAI823,2024-2025,12.2
Jones,Florian,2221496,HAI105,2024-2025,10.0
Davis,Lebron,2221071,HAI279,2024-2025,16.9
Jameson,Florian,2221771,HAI816,2024-2025,15.3
Lefevre,Mario,2221390,HAI872,2024-2025,19.3
Brown,Ricardo,2221366,HAI892,2024-2025,12.3
Dupont,Ricardo,2221676,HAI129,2024-2025,12.2
Miller,Kylian,2221513,HAI464,2024-2025,13.2
Dough,Linda,2221385,HAI300,2024-2025,16.9
Leroy,Nicolas,2221469,HAI718,2024-2025,10.9
Bonaparte,Mario,2221375,HAI638,2024-2025,19.7
Trump,Elon,2221752,HAI320,2024-2025,13.6
Dough,David,2221625,HAI385,2024-2025,14.0
Bros,Nicolas,2221822,HAI567,2024-2025,16.1
Smith,Nicolas,2221965,HAI296,2024-2025,14.6
Leroy,Napoleon,2221716,HAI627,2024-2025,13.6
Bros,Napoleon,2221127,HAI963,2024-2025,16.5
Rodriguez,Robert,2221632,HAI767,2024-2025,12.1
Smith,Napoleon,2221867,HAI145,2024-2025,14.5
Johnson,Nicolas,2221968,HAI441,2024-2025,13.9
Miller,Steve,2221760,HAI802,2024-2025,10.7
Miller,Kevin,2221635,HAI543,2024-2025,15.9
Bourbon,Kevin,2221811,HAI869,2024-2025,10.5
Garcia,Dorian,2221716,HAI707,2024-2025,13.8
Brown,Michael,2221290,HAI512,2024-2025,16.4
Brown,Luigi,2221845,HAI344,2024-2025,17.5
Jameson,Nicolas,2221953,HAI655,2024-2025,17.3
Dupont,Michael,2221912,HAI773,2024-2025,18.2
Johnson,Napoleon,2221750,HAI471,2024-2025,14.7
Williams,Napoleon,2221458,HAI290,2024-2025,14.0
Valjean,Ricardo,2221759,HAI705,2024-2025,17.8
Dupont,Luigi,2221143,HAI435,2024-2025,12.8
Davis,Jennifer,2221459,HAI456,2024-2025,18.6
Leroy,Pio,2221632,HAI551,2024-2025,16.3
Bourbon,Elizabeth,2221477,HAI743,2024-2025,18.6
Trump,Lebron,2221298,HAI361,2024-2025,14.9
Gates,Robert,2221875,HAI388,2024-2025,19.3
Miller,John,2221848,HAI992,2024-2025,17.9
Bros,Pio,2221135,HAI545,2024-2025,14.4
Bourbon,John,2221266,HAI788,2024-2025,14.4
Leroux,Rayman,2221514,HAI161,2024-2025,16.4
Garcia,Patricia,2221833,HAI427,2024-2025,12.2
Musk,Mary,2221784,HAI611,2024-2025,10.3
Leroux,Lebron,2221437,HAI588,2024-2025,15.3
Smith,Pio,2221287,HAI765,2024-2025,19.6
Jones,Mario,2221374,HAI406,2024-2025,15.5
Martinez,Mary,2221091,HAI998,2024-2025,10.3
Dupont,Florian,2221704,HAI470,2024-2025,11.9
Leroy,Linda,2221138,HAI890,2024-2025,17.3
Garcia,Josselin,2221071,HAI975,2024-2025,15.4
Leroy,David,2221490,HAI754,2024-2025,12.5
Bourbon,Jennifer,2221589,HAI201,2024-2025,11.0
Johnson,Pio,2221983,HAI395,2024-2025,13.5
Williams,Pio,2221672,HAI649,2024-2025,11.3
Bros,Linda,2221331,HAI990,2024-2025,13.1
Dough,Rayman,2221276,HAI804,2024-2025,11.9
Bros,David,2221802,HAI494,2024-2025,11.2
Bonaparte,Elon,2221933,HAI794,2024-2025,15.0
Trump,Elizabeth,2221219,HAI132,2024-2025,15.4
Smith,Linda,2221950,HAI808,2024-2025,17.0
Dough,Lebron,2221819,HAI402,2024-2025,16.6
Valjean,Michael,2221795,HAI986,2024-2025,12.7
Valjean,Luigi,2221133,HAI640,2024-2025,12.9
Johnson,Linda,2221229,HAI840,2024-2025,15.8
Lefevre,Kylian,2221987,HAI974,2024-2025,15.8
Jobs,Florian,2221651,HAI293,2024-2025,13.2
Jameson,Linda,2221659,HAI884,2024-2025,11.2
Trump,Jennifer,2221872,HAI299,2024-2025,19.1
Jameson,David,2221141,HAI663,2024-2025,19.9
Brown,Nicolas,2221514,HAI412,2024-2025,12.2
Valjean,Florian,2221804,HAI275,2024-2025,19.1
Bourbon,Donald,2221037,HAI836,2024-2025,10.7
Brown,Napoleon,2221044,HAI318,2024-2025,16.7
Lefevre,Steve,2221984,HAI461,2024-2025,13.6
Lefevre,Kevin,2221633,HAI566,2024-2025,13.7
Leroux,Mary,2221185,HAI841,2024-2025,10.7
Jones,Elon,2221684,HAI551,2024-2025,10.7
Jameson,Elon,2221171,HAI976,2024-2025,19.0
Lefevre,Elizabeth,2221348,HAI811,2024-2025,12.9
Rodriguez,Rayman,2221754,HAI452,2024-2025,18.5
Leroy,Rayman,2221543,HAI459,2024-2025,11.6
Bonaparte,Kevin,2221598,HAI610,2024-2025,11.2
Leroy,Lebron,2221964,HAI295,2024-2025,14.8
Garcia,Robert,2221465,HAI154,2024-2025,12.5
Bros,Rayman,2221306,HAI988,2024-2025,11.8
Trump,Donald,2221665,HAI874,2024-2025,13.0
Lefevre,John,2221879,HAI764,2024-2025,16.8
Bros,Lebron,2221334,HAI580,2024-2025,19.7
Brown,Pio,2221791,HAI987,2024-2025,10.0
Bonaparte,Elizabeth,2221080,HAI277,2024-2025,10.1
Smith,Rayman,2221867,HAI444,2024-2025,15.5
Garcia,James,2221552,HAI330,2024-2025,14.6
Dough,Mary,2221830,HAI449,2024-2025,18.4
Miller,Ricardo,2221324,HAI789,2024-2025,15.6
Smith,Lebron,2221592,HAI851,2024-2025,14.7
Martinez,Dorian,2221030,HAI892,2024-2025,16.7
Davis,Dorian,2221241,HAI393,2024-2025,11.8
Valjean,Nicolas,2221678,HAI924,2024-2025,15.8
Bonaparte,John,2221451,HAI326,2024-2025,17.6
Gates,Rayman,2221564,HAI979,2024-2025,13.1
Johnson,Rayman,2221441,HAI254,2024-2025,10.2
Williams,Rayman,2221467,HAI253,2024-2025,11.8
Johnson,Lebron,2221690,HAI323,2024-2025,15.9
Brown,Linda,2221551,HAI353,2024-2025,11.5
Brown,David,2221455,HAI280,2024-2025,14.5
Dupont,Linda,2221777,HAI480,2024-2025,11.4
Jobs,Mario,2221679,HAI128,2024-2025,10.2
Davis,Patricia,2221061,HAI834,2024-2025,12.9
Dupont,David,2221258,HAI477,2024-2025,15.3
Bonaparte,Jennifer,2221940,HAI727,2024-2025,18.3
Jameson,Lebron,2221010,HAI992,2024-2025,20.0
Davis,Josselin,2221414,HAI369,2024-2025,17.3
Jones,Steve,2221379,HAI235,2024-2025,19.6
Jones,Kevin,2221974,HAI367,2024-2025,10.7
Rodriguez,Kylian,2221260,HAI104,2024-2025,17.5
Bourbon,Patricia,2221599,HAI608,2024-2025,20.0
Miller,Michael,2221953,HAI718,2024-2025,19.6
Miller,Luigi,2221835,HAI216,2024-2025,15.5
Leroy,Jennifer,2221235,HAI186,2024-2025,10.4
Brown,Elon,2221990,HAI553,2024-2025,10.2
Lefevre,Donald,2221493,HAI386,2024-2025,19.8
Jones,Elizabeth,2221099,HAI408,2024-2025,10.9
Dupont,Elon,2221554,HAI567,2024-2025,10.3
Jones,John,2221842,HAI267,2024-2025,15.0
Rodriguez,Mary,2221810,HAI336,2024-2025,19.4
Trump,Dorian,2221762,HAI916,2024-2025,18.9
Bourbon,Josselin,2221530,HAI762,2024-2025,13.2
Bonaparte,Donald,2221676,HAI414,2024-2025,15.8
Gates,Kylian,2221621,HAI502,2024-2025,14.3
Miller,Florian,2221034,HAI890,2024-2025,15.3
Valjean,Linda,2221592,HAI845,2024-2025,15.0
Bros,Mary,2221542,HAI326,2024-2025,11.1
Valjean,David,2221554,HAI706,2024-2025,15.0
Leroux,Dorian,2221245,HAI998,2024-2025,10.3
Smith,Mary,2221117,HAI264,2024-2025,14.3
Trump,Patricia,2221783,HAI120,2024-2025,10.8
Jameson,Jennifer,2221595,HAI321,2024-2025,11.8
Gates,Mary,2221633,HAI282,2024-2025,14.5
Johnson,Mary,2221950,HAI112,2024-2025,19.9
Williams,Mary,2221961,HAI884,2024-2025,19.5
Brown,Lebron,2221415,HAI976,2024-2025,12.1
Jobs,Elon,2221038,HAI613,2024-2025,18.8
Dupont,Lebron,2221917,HAI246,2024-2025,14.3
Dough,Dorian,2221483,HAI434,2024-2025,17.8
Lefevre,Ricardo,2221594,HAI374,2024-2025,14.5
Trump,Josselin,2221997,HAI505,2024-2025,15.7
Valjean,Elon,2221574,HAI219,2024-2025,16.8
Musk,Robert,2221502,HAI679,2024-2025,10.4
Martinez,Robert,2221682,HAI441,2024-2025,14.3
Davis,Robert,2221355,HAI609,2024-2025,14.1
Musk,James,2221593,HAI713,2024-2025,14.0
Bourbon,Nicolas,2221116,HAI289,2024-2025,14.0
Jones,Donald,2221844,HAI487,2024-2025,18.9
Martinez,James,2221247,HAI143,2024-2025,10.1
Jameson,Donald,2221983,HAI302,2024-2025,11.8
Dupont,Elizabeth,2221150,HAI216,2024-2025,16.9
Bourbon,Napoleon,2221049,HAI344,2024-2025,14.2
Valjean,Lebron,2221196,HAI774,2024-2025,11.1
Lefevre,Michael,2221348,HAI328,2024-2025,17.1
Lefevre,Luigi,2221963,HAI963,2024-2025,18.6
Brown,Jennifer,2221882,HAI442,2024-2025,12.9
Dupont,Jennifer,2221148,HAI431,2024-2025,18.2
Bonaparte,Patricia,2221622,HAI242,2024-2025,14.7
Bonaparte,Michael,2221134,HAI891,2024-2025,16.9
Jobs,Steve,2221277,HAI618,2024-2025,12.2
Jobs,Kevin,2221943,HAI115,2024-2025,12.5
Bourbon,Pio,2221285,HAI945,2024-2025,15.3
Leroy,Dorian,2221342,HAI554,2024-2025,18.3
Garcia,Kylian,2221471,HAI149,2024-2025,16.7
Trump,Napoleon,2221703,HAI728,2024-2025,16.1
Bros,Dorian,2221279,HAI757,2024-2025,16.4
Jones,Ricardo,2221262,HAI621,2024-2025,12.0
Jobs,Elizabeth,2221948,HAI926,2024-2025,16.5
Smith,Dorian,2221220,HAI431,2024-2025,16.2
Bonaparte,Josselin,2221212,HAI152,2024-2025,17.7
Musk,Mario,2221332,HAI964,2024-2025,12.6
Jobs,John,2221621,HAI502,2024-2025,15.7
Leroy,Patricia,2221798,HAI474,2024-2025,14.7
Miller,Linda,2221408,HAI482,2024-2025,16.9
Bourbon,Linda,2221505,HAI409,2024-2025,14.4
Martinez,Mario,2221350,HAI868,2024-2025,18.0
Miller,David,2221621,HAI131,2024-2025,17.8
Garcia,Mary,2221561,HAI971,2024-2025,13.4
Leroux,Robert,2221589,HAI477,2024-2025,11.9
Bourbon,David,2221582,HAI694,2024-2025,15.8
Johnson,Dorian,2221150,HAI580,2024-2025,16.5
Leroux,James,2221922,HAI517,2024-2025,12.4
Trump,Pio,2221216,HAI699,2024-2025,16.6
Dupont,Donald,2221886,HAI378,2024-2025,13.1
Jameson,Dorian,2221105,HAI893,2024-2025,19.6
Leroy,Josselin,2221786,HAI145,2024-2025,12.6
Valjean,Jennifer,2221424,HAI235,2024-2025,17.8
Dough,Robert,2221262,HAI322,2024-2025,15.2
Jones,Patricia,2221182,HAI855,2024-2025,15.8
Lefevre,Nicolas,2221982,HAI461,2024-2025,10.7
Miller,Elon,2221883,HAI597,2024-2025,14.8
Jones,Michael,2221570,HAI224,2024-2025,15.4
Jameson,Patricia,2221041,HAI484,2024-2025,16.5
Dough,James,2221765,HAI113,2024-2025,13.4
Bonaparte,Nicolas,2221897,HAI261,2024-2025,13.4
Davis,Rayman,2221447,HAI668,2024-2025,13.0
Jones,Josselin,2221238,HAI151,2024-2025,12.6
Jameson,Josselin,2221379,HAI787,2024-2025,18.4
Jobs,Donald,2221589,HAI517,2024-2025,19.1
Bonaparte,Napoleon,2221312,HAI390,2024-2025,18.3
Valjean,Donald,2221461,HAI341,2024-2025,12.5
Bourbon,Rayman,2221759,HAI239,2024-2025,12.5
Miller,Lebron,2221042,HAI404,2024-2025,18.1
Bourbon,Lebron,2221499,HAI523,2024-2025,16.0
Brown,Dorian,2221949,HAI300,2024-2025,17.9
Rodriguez,Florian,2221222,HAI600,2024-2025,17.4
Bonaparte,Pio,2221499,HAI411,2024-2025,13.3
Leroy,Robert,2221327,HAI292,2024-2025,10.8
Bros,Robert,2221793,HAI448,2024-2025,15.8
Lefevre,Linda,2221559,HAI706,2024-2025,18.4
Musk,Kylian,2221641,HAI410,2024-2025,19.5
Rodriguez,James,2221360,HAI486,2024-2025,20.0
Lefevre,David,2221584,HAI261,2024-2025,19.2
Leroy,James,2221882,HAI585,2024-2025,11.9
Jones,Nicolas,2221016,HAI337,2024-2025,13.5
Smith,Robert,2221425,HAI783,2024-2025,17.4
Brown,Patricia,2221591,HAI788,2024-2025,13.5
Jobs,Ricardo,2221626,HAI644,2024-2025,12.5
Bros,James,2221590,HAI513,2024-2025,10.7
Dupont,Patricia,2221162,HAI875,2024-2025,14.9
Miller,Elizabeth,2221494,HAI169,2024-2025,13.6
Martinez,Kylian,2221432,HAI359,2024-2025,18.4
Trump,Rayman,2221587,HAI108,2024-2025,10.8
Gates,Florian,2221612,HAI454,2024-2025,16.2
Bonaparte,Linda,2221516,HAI635,2024-2025,13.9
Smith,James,2221014,HAI514,2024-2025,15.7
Bonaparte,David,2221927,HAI495,2024-2025,13.5
Jones,Napoleon,2221681,HAI896,2024-2025,17.3
Johnson,Robert,2221140,HAI895,2024-2025,14.1
Williams,Robert,2221120,HAI890,2024-2025,16.6
Jameson,Napoleon,2221956,HAI900,2024-2025,16.4
Brown,Josselin,2221685,HAI496,2024-2025,12.4
Gates,James,2221931,HAI107,2024-2025,14.6
Dupont,Josselin,2221567,HAI817,2024-2025,11.3
Johnson,James,2221741,HAI613,2024-2025,13.2
Williams,James,2221539,HAI433,2024-2025,18.7
Davis,Mary,2221757,HAI702,2024-2025,11.4
Lefevre,Elon,2221793,HAI861,2024-2025,12.3
Musk,Steve,2221344,HAI971,2024-2025,11.7
Musk,Kevin,2221819,HAI967,2024-2025,18.1
Miller,Jennifer,2221118,HAI328,2024-2025,14.8
Valjean,Dorian,2221019,HAI160,2024-2025,16.9
Martinez,Steve,2221524,HAI522,2024-2025,12.0
Musk,Elizabeth,2221028,HAI557,2024-2025,19.5
Jones,Pio,2221068,HAI335,2024-2025,18.4
Jameson,Pio,2221171,HAI822,2024-2025,11.6
Musk,John,2221227,HAI690,2024-2025,18.5
Jobs,Michael,2221980,HAI395,2024-2025,14.1
Jobs,Luigi,2221068,HAI630,2024-2025,14.8
Bourbon,Mary,2221485,HAI509,2024-2025,17.8
Valjean,Patricia,2221677,HAI951,2024-2025,19.5
Rodriguez,Mario,2221605,HAI950,2024-2025,19.5
Jones,Linda,2221233,HAI903,2024-2025,12.8
Jones,David,2221252,HAI642,2024-2025,10.5
Smith,Mario,2221852,HAI611,2024-2025,12.1
Valjean,Josselin,2221169,HAI317,2024-2025,17.0
Lefevre,Lebron,2221425,HAI711,2024-2025,15.9
Miller,Donald,2221406,HAI188,2024-2025,10.5
Dupont,Nicolas,2221090,HAI931,2024-2025,17.2
Leroux,Kylian,2221776,HAI375,2024-2025,14.5
Bonaparte,Rayman,2221608,HAI761,2024-2025,11.2
Gates,Mario,2221123,HAI104,2024-2025,16.5
Bonaparte,Lebron,2221448,HAI535,2024-2025,16.0
Johnson,Mario,2221808,HAI922,2024-2025,19.0
Williams,Mario,2221097,HAI158,2024-2025,15.6
Trump,Mary,2221310,HAI684,2024-2025,19.8
Dupont,Napoleon,2221693,HAI204,2024-2025,19.6
Brown,Robert,2221464,HAI769,2024-2025,12.3
Dough,Kylian,2221231,HAI641,2024-2025,18.0
Garcia,Florian,2221833,HAI189,2024-2025,17.7
Leroux,Steve,2221198,HAI376,2024-2025,19.6
Jobs,Nicolas,2221210,HAI509,2024-2025,14.2
Dupont,Pio,2221663,HAI157,2024-2025,20.0
Jobs,Napoleon,2221262,HAI507,2024-2025,14.7
Lefevre,Jennifer,2221457,HAI241,2024-2025,12.4
Jones,Rayman,2221242,HAI348,2024-2025,17.4
Valjean,Napoleon,2221625,HAI163,2024-2025,13.6
Jameson,Rayman,2221361,HAI572,2024-2025,16.1
Jones,Lebron,2221056,HAI850,2024-2025,16.0
Bourbon,Dorian,2221801,HAI948,2024-2025,16.2
Musk,Ricardo,2221411,HAI308,2024-2025,14.0
Jobs,Pio,2221647,HAI153,2024-2025,12.2
Bonaparte,Mary,2221085,HAI678,2024-2025,12.3
Martinez,Ricardo,2221121,HAI236,2024-2025,15.0
Leroy,Kylian,2221126,HAI659,2024-2025,16.2
Miller,Patricia,2221326,HAI337,2024-2025,14.2
Valjean,Pio,2221088,HAI963,2024-2025,11.8
Bros,Kylian,2221681,HAI417,2024-2025,15.6
Smith,Kylian,2221658,HAI219,2024-2025,15.5
Garcia,Mario,2221322,HAI962,2024-2025,16.7
Jobs,Linda,2221391,HAI358,2024-2025,19.5
Miller,Josselin,2221397,HAI478,2024-2025,10.3
Leroy,Mary,2221789,HAI807,2024-2025,18.9
Jobs,David,2221163,HAI809,2024-2025,19.4
Johnson,Kylian,2221258,HAI234,2024-2025,11.0
Williams,Kylian,2221167,HAI153,2024-2025,16.0
Rodriguez,Steve,2221332,HAI999,2024-2025,13.8
Rodriguez,Kevin,2221662,HAI633,2024-2025,17.0
Jones,Jennifer,2221936,HAI970,2024-2025,17.5
Bros,Steve,2221709,HAI679,2024-2025,17.0
Musk,Michael,2221917,HAI233,2024-2025,18.2
Musk,Luigi,2221673,HAI519,2024-2025,16.6
Rodriguez,Elizabeth,2221260,HAI894,2024-2025,11.0
Smith,Steve,2221511,HAI203,2024-2025,17.0
Brown,Rayman,2221815,HAI288,2024-2025,17.9
Martinez,Michael,2221660,HAI423,2024-2025,11.9
Martinez,Luigi,2221598,HAI814,2024-2025,19.5
Dupont,Rayman,2221427,HAI520,2024-2025,20.0
Rodriguez,John,2221613,HAI645,2024-2025,10.4
Jones,Mary,2221876,HAI689,2024-2025,10.4
Gates,Steve,2221741,HAI864,2024-2025,13.7
Gates,Kevin,2221938,HAI938,2024-2025,14.3
Jameson,Mary,2221597,HAI771,2024-2025,14.9
Musk,Florian,2221419,HAI256,2024-2025,15.9
Johnson,Steve,2221510,HAI219,2024-2025,17.5
Williams,Steve,2221152,HAI261,2024-2025,10.5
Williams,Kevin,2221413,HAI929,2024-2025,16.5
Gates,Elizabeth,2221449,HAI815,2024-2025,18.7
Martinez,Florian,2221291,HAI833,2024-2025,12.4
Davis,Florian,2221200,HAI585,2024-2025,11.6
Leroux,Ricardo,2221944,HAI149,2024-2025,12.5
Miller,Nicolas,2221983,HAI302,2024-2025,17.0
Gates,John,2221905,HAI614,2024-2025,12.9
Williams,John,2221169,HAI406,2024-2025,19.7
Davis,James,2221956,HAI296,2024-2025,18.2
Lefevre,Dorian,2221655,HAI628,2024-2025,11.7
Miller,Napoleon,2221660,HAI564,2024-2025,12.3
Jobs,Rayman,2221729,HAI159,2024-2025,11.4
Bonaparte,Dorian,2221781,HAI932,2024-2025,15.0
Jobs,Lebron,2221692,HAI652,2024-2025,13.3
Bourbon,Robert,2221936,HAI669,2024-2025,16.0
Valjean,Rayman,2221583,HAI858,2024-2025,11.6
Lefevre,Patricia,2221010,HAI140,2024-2025,17.4
Brown,Kylian,2221337,HAI194,2024-2025,12.5
Bourbon,James,2221547,HAI440,2024-2025,18.6
Musk,Nicolas,2221146,HAI562,2024-2025,18.1
Rodriguez,Donald,2221814,HAI220,2024-2025,15.2
Miller,Pio,2221946,HAI667,2024-2025,12.7
Lefevre,Josselin,2221857,HAI499,2024-2025,15.1
Leroux,Luigi,2221923,HAI996,2024-2025,14.4
Brown,Mary,2221416,HAI444,2024-2025,10.2
Dupont,Mary,2221851,HAI197,2024-2025,10.9
Trump,Robert,2221079,HAI796,2024-2025,10.7
Gates,Donald,2221210,HAI628,2024-2025,18.4
Leroux,Florian,2221445,HAI316,2024-2025,12.4
Trump,James,2221623,HAI551,2024-2025,11.4
Davis,Mario,2221906,HAI969,2024-2025,19.2
Dough,Luigi,2221008,HAI111,2024-2025,15.3
Jones,Dorian,2221825,HAI433,2024-2025,12.4
Garcia,Steve,2221312,HAI369,2024-2025,11.0
Jobs,Jennifer,2221906,HAI841,2024-2025,11.9
Garcia,Kevin,2221264,HAI904,2024-2025,16.1
Rodriguez,Ricardo,2221718,HAI113,2024-2025,14.0
Dough,Florian,2221474,HAI146,2024-2025,12.0
Bros,Ricardo,2221003,HAI426,2024-2025,15.6
Garcia,Elizabeth,2221089,HAI151,2024-2025,18.9
Bourbon,Mario,2221844,HAI548,2024-2025,18.9
Smith,Ricardo,2221338,HAI278,2024-2025,11.4
Musk,Linda,2221759,HAI706,2024-2025,13.6
Garcia,John,2221922,HAI988,2024-2025,19.6
Musk,David,2221970,HAI903,2024-2025,12.4
Valjean,Mary,2221033,HAI458,2024-2025,17.6
Gates,Ricardo,2221038,HAI533,2024-2025,13.9
Martinez,David,2221397,HAI933,2024-2025,16.0
Lefevre,Napoleon,2221840,HAI178,2024-2025,10.2
Johnson,Ricardo,2221074,HAI565,2024-2025,13.2
Williams,Ricardo,2221651,HAI367,2024-2025,15.3
Lefevre,Robert,2221200,HAI306,2024-2025,16.8
Trump,Mario,2221388,HAI316,2024-2025,13.5
Rodriguez,Michael,2221932,HAI328,2024-2025,11.4
Rodriguez,Luigi,2221083,HAI369,2024-2025,14.3
Bonaparte,Robert,2221173,HAI558,2024-2025,11.6
Musk,Elon,2221170,HAI975,2024-2025,19.5
Miller,Rayman,2221039,HAI477,2024-2025,11.9
Leroux,Mario,2221616,HAI754,2024-2025,10.9
Bros,Luigi,2221345,HAI724,2024-2025,17.8
Lefevre,Pio,2221114,HAI843,2024-2025,15.4
Martinez,Elon,2221813,HAI659,2024-2025,15.2
Bonaparte,James,2221480,HAI774,2024-2025,17.2
Smith,Michael,2221759,HAI322,2024-2025,13.3
Smith,Luigi,2221932,HAI777,2024-2025,14.6
Leroy,Florian,2221592,HAI805,2024-2025,11.8
Dupont,Dorian,2221924,HAI717,2024-2025,19.4
Gates,Michael,2221938,HAI153,2024-2025,19.3
Gates,Luigi,2221447,HAI590,2024-2025,12.6
Bros,Florian,2221700,HAI828,2024-2025,18.7
Johnson,Michael,2221609,HAI561,2024-2025,12.7
Johnson,Luigi,2221495,HAI533,2024-2025,17.3
Williams,Michael,2221534,HAI716,2024-2025,18.8
Williams,Luigi,2221635,HAI136,2024-2025,12.7
Garcia,Donald,2221700,HAI614,2024-2025,10.9
Dough,Mario,2221543,HAI772,2024-2025,11.7
Smith,Florian,2221766,HAI280,2024-2025,11.1
Davis,Kylian,2221706,HAI107,2024-2025,16.7
Musk,Lebron,2221515,HAI904,2024-2025,12.2
Johnson,Florian,2221440,HAI312,2024-2025,19.6
Williams,Florian,2221006,HAI327,2024-2025,18.8
Jones,Robert,2221192,HAI494,2024-2025,19.6
Jameson,Robert,2221472,HAI537,2024-2025,10.4
Jobs,Dorian,2221627,HAI854,2024-2025,14.3
Jones,James,2221661,HAI929,2024-2025,19.2
Bourbon,Kylian,2221771,HAI698,2024-2025,12.0
Rodriguez,Nicolas,2221871,HAI812,2024-2025,19.2
Jameson,James,2221226,HAI278,2024-2025,15.7
Davis,Steve,2221859,HAI608,2024-2025,19.7
Garcia,Ricardo,2221045,HAI537,2024-2025,14.3
Davis,Kevin,2221695,HAI879,2024-2025,16.5
Martinez,Kevin,2221858,HAI182,2024-2025,16.2
Leroux,Elon,2221443,HAI290,2024-2025,14.0
Rodriguez,Napoleon,2221100,HAI518,2024-2025,15.5
Jobs,Patricia,2221518,HAI539,2024-2025,11.7
Martinez,Elizabeth,2221531,HAI994,2024-2025,12.7
Davis,Elizabeth,2221193,HAI789,2024-2025,11.9
Miller,Mary,2221455,HAI867,2024-2025,13.2
Gates,Nicolas,2221819,HAI342,2024-2025,16.7
Martinez,John,2221100,HAI369,2024-2025,16.2
Davis,John,2221032,HAI308,2024-2025,18.5
Leroy,Mario,2221722,HAI931,2024-2025,17.2
Williams,Nicolas,2221703,HAI312,2024-2025,11.5
Bourbon,Steve,2221053,HAI972,2024-2025,17.3
Jobs,Josselin,2221161,HAI373,2024-2025,10.4
Bros,Mario,2221866,HAI738,2024-2025,13.6
Trump,Kylian,2221515,HAI926,2024-2025,18.0
Lefevre,Rayman,2221920,HAI367,2024-2025,18.8
Dough,Elon,2221548,HAI898,2024-2025,17.2
Gates,Napoleon,2221182,HAI991,2024-2025,17.8
Musk,Jennifer,2221697,HAI386,2024-2025,15.5
Rodriguez,Pio,2221464,HAI215,2024-2025,12.5
Martinez,Jennifer,2221555,HAI552,2024-2025,19.7
Garcia,Michael,2221652,HAI700,2024-2025,15.5
Garcia,Luigi,2221821,HAI130,2024-2025,12.6
Brown,Florian,2221690,HAI663,2024-2025,16.1
Jameson,Mario,2221193,HAI855,2024-2025,10.1
Dupont,Robert,2221285,HAI522,2024-2025,14.2
Rodriguez,Linda,2221701,HAI168,2024-2025,11.1
Trump,Steve,2221178,HAI519,2024-2025,10.8
Trump,Kevin,2221556,HAI820,2024-2025,17.9
Gates,Pio,2221155,HAI277,2024-2025,12.6
Rodriguez,David,2221896,HAI339,2024-2025,10.4
Brown,James,2221588,HAI761,2024-2025,17.4
Dupont,James,2221758,HAI126,2024-2025,17.3
Musk,Donald,2221793,HAI133,2024-2025,19.1
Leroux,Kevin,2221257,HAI707,2024-2025,12.7
Smith,David,2221107,HAI220,2024-2025,14.2
Martinez,Donald,2221595,HAI629,2024-2025,11.3
Davis,Donald,2221539,HAI802,2024-2025,13.5
Trump,John,2221470,HAI129,2024-2025,15.2
Leroux,Elizabeth,2221054,HAI286,2024-2025,17.2
Gates,Linda,2221863,HAI742,2024-2025,19.5
Gates,David,2221501,HAI123,2024-2025,16.8
Williams,Linda,2221536,HAI905,2024-2025,14.1
